"URL","Track.Name","Artist","time","delta","Year"
"https://open.spotify.com/track/2LyxTjGeqF8wnkr8qUjEs3","Break Away","Nines",1,1,2017
"https://open.spotify.com/track/2m8h6LKktXzX5T40FETirA","Truth Is a Beautiful Thing","London Grammar",1,1,2017
"https://open.spotify.com/track/2m9MaN0JOdAlXdWVi8Wtcc","Love 2 the Game","Nines",2,1,2017
"https://open.spotify.com/track/2M9ro2krNb7nr7HSprkEgo","Fast Car","Tracy Chapman",1,1,2017
"https://open.spotify.com/track/2mb6YdoavL6db22p7XKJQZ","Burning","Sam Smith",27,1,2017
"https://open.spotify.com/track/2mc3KhEpFAh8saVFVNb1hC","Don't Stop Movin'","S Club 7",1,1,2017
"https://open.spotify.com/track/2MdMjF20umbTe4y2FgdnG8","Chloraseptic (feat. Phresher)","Eminem",6,1,2017
"https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ","Most Girls","Hailee Steinfeld",128,1,2017
"https://open.spotify.com/track/2MHCiOohBZEQuLgDTPvSzF","Love On Me","Galantis",52,1,2017
"https://open.spotify.com/track/2mIeS5PC4vmibgmUcMGg9g","All My People / All Mankind","Liam Gallagher",1,1,2017
"https://open.spotify.com/track/2mN6HgN5Cm4slbh35jiDOa","Every time we touch","Cascada",1,1,2017
"https://open.spotify.com/track/2mNbgyi0gori4b1rFSPgIb","Sober","Lorde",6,1,2017
"https://open.spotify.com/track/2Ms33RTRCT6gArrpcrPxmo","Feel","Robbie Williams",1,1,2017
"https://open.spotify.com/track/2mtIz0xSF6GflIwyNbdcqj","For Me","Krept & Konan",6,1,2017
"https://open.spotify.com/track/2MUQVeBZJUplFP1JI5WJZl","Comeback Kid","Kasabian",1,1,2017
"https://open.spotify.com/track/2my39RdPgfAhdvLkU7hji9","Sam","Jessie Ware",1,1,2017
"https://open.spotify.com/track/2n5rCyakoxP7lOqB7VGwsY","Foundations - Edit","Kate Nash",1,1,2017
"https://open.spotify.com/track/2Na0z2gfN67Rzf0vp74Wi3","Lose You","Drake",26,1,2017
"https://open.spotify.com/track/2nAAFnHiXRdWhsqoeqhhnr","Rooting For You","London Grammar",24,1,2017
"https://open.spotify.com/track/2NBQmPrOEEjA8VbeWOQGxO","Drop It Like It's Hot","Snoop Dogg",1,1,2017
"https://open.spotify.com/track/2nCmCt4B5vkabS0zeOuc1Z","Push The Button","Sugababes",1,1,2017
"https://open.spotify.com/track/2ndnVdR8si7CW9T8vJRHyW","Move Ya Body","Nina Sky",1,1,2017
"https://open.spotify.com/track/2NecaO9lqX35z3XmuNuOgh","Written in the Scars","The Script",1,1,2017
"https://open.spotify.com/track/2NHSYwGkAvPHzCinY0KwXo","Shape of You - Stormzy Remix","Ed Sheeran",88,1,2017
"https://open.spotify.com/track/2nJujuhYIcdVue7sNeZUq9","Bruce Wayne","Bugzy Malone",6,1,2017
"https://open.spotify.com/track/2NkbRmygVirMQFCjSkyY7Q","Too Much To Ask","Niall Horan",1,1,2017
"https://open.spotify.com/track/2nLtzopw4rPReszdYBJU6h","Numb","Linkin Park",27,1,2017
"https://open.spotify.com/track/2NO5LJ5iP8m1Eu2c81Nmam","Get What You Came For","Kav Verhouzer",1,1,2017
"https://open.spotify.com/track/2nO7YG8CFXSZOpvxSFUzgJ","How I Met My Ex","Dave",20,1,2017
"https://open.spotify.com/track/2Np6ZbVFXfhlk3Oin6i92t","Flowers - Sunship Edit","Sweet Female Attitude",1,1,2017
"https://open.spotify.com/track/2NtPTONv5ehEN4lfxNmvOh","Confidence","Chris Brown",1,1,2017
"https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr","Man's Not Hot","Big Shaq",100,0,2017
"https://open.spotify.com/track/2nuveZFpiOildSCxXuL44C","She's On My Mind","JP Cooper",1,1,2017
"https://open.spotify.com/track/2NxPuwWBwUTkrdMWETFGh2","Wonder","Naughty Boy",3,1,2017
"https://open.spotify.com/track/2Nz6aF1umHh5Et6I5H581L","Hooked on a Feeling","Blue Swede",1,1,2017
"https://open.spotify.com/track/2nZ7Cvk7RIdnG3KvihJd5F","Wasted","Kasabian",1,1,2017
"https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab","Lonely Together (feat. Rita Ora)","Avicii",135,0,2017
"https://open.spotify.com/track/2Oehrcv4Kov0SuIgWyQY9e","Demons","Imagine Dragons",3,1,2017
"https://open.spotify.com/track/2of5xn0GU0TdFneR1saRLH","To the Max","DJ Khaled",11,1,2017
"https://open.spotify.com/track/2oimJserAwzskzt7GTpn1k","The Essence","Giggs",6,1,2017
"https://open.spotify.com/track/2OnngkYLH3KlK763yJ4lLd","When Ur Sober (feat. Yxng Bane)","Tayá",1,1,2017
"https://open.spotify.com/track/2oSpQ7QtIKTNFfA08Cy0ku","It's The End Of The World As We Know It (And I Feel Fine)","R.E.M.",1,1,2017
"https://open.spotify.com/track/2OtCtGugQwH066hxpaRNwU","Shout Out to My Ex","Little Mix",5,0,2017
"https://open.spotify.com/track/2oTDOIAdsxPTE7yAp4YOcv","Jump Around","House Of Pain",1,1,2017
"https://open.spotify.com/track/2OTJMSpDi7ijDnsqx7l3NZ","Name Brand (feat. JME, Frisco & J2K)","Wiley",1,1,2017
"https://open.spotify.com/track/2OWKDTonST8HNko3dBlPPp","Lost In Your Light (feat. Miguel)","Dua Lipa",8,1,2017
"https://open.spotify.com/track/2pAiDdzQru1mPgPBptneod","Summer Of Love","U2",1,1,2017
"https://open.spotify.com/track/2pBlHD6gNGdQnABWz4bhG2","Breathe","Jax Jones",3,1,2017
"https://open.spotify.com/track/2pex1RNUgi1FwVUTMnIQ1x","Trouble","OFFAIAH",3,1,2017
"https://open.spotify.com/track/2PJ55QsqjSVwN2esqfMDFu","We Could Go Back","Jonas Blue",2,1,2017
"https://open.spotify.com/track/2pJZ1v8HezrAoZ0Fhzby92","What Do I Know?","Ed Sheeran",170,1,2017
"https://open.spotify.com/track/2Pn76oik9rWyoBShTSNY9Q","White Mustang","Lana Del Rey",1,1,2017
"https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ","Run Rudolph Run - Single Version","Chuck Berry",6,1,2017
"https://open.spotify.com/track/2ppr7dG2Jyss2r9dzcvzqU","Run","OFFAIAH",1,1,2017
"https://open.spotify.com/track/2PpruBYCo4H7WOBJ7Q2EwM","Hey Ya! - Radio Mix / Club Mix","OutKast",6,0,2017
"https://open.spotify.com/track/2pYvd6cHcAIMAM6xMD6nok","Break Apart","Bonobo",3,1,2017
"https://open.spotify.com/track/2q6tgiA9tpb6DMguABwCWE","All of Me","John Legend",3,1,2017
"https://open.spotify.com/track/2QfBVCeJkxgPcJRHjd4CHr","Far Cry From Love","Megan McKenna",1,1,2017
"https://open.spotify.com/track/2qFT2tvTY8ZsBZLeaFeEB3","Everybody","Logic",1,1,2017
"https://open.spotify.com/track/2qLUgEnhkYb6yBH0vaYg1y","Middle Of The Night","The Vamps",1,1,2017
"https://open.spotify.com/track/2qoZNAP3JLyIOtbsPtBjvV","What Christmas Means To Me","Stevie Wonder",4,1,2017
"https://open.spotify.com/track/2qqZ5fOGuNvYVzgPFDLQ4l","Mary's Boy Child / Oh My Lord","Boney M.",26,1,2017
"https://open.spotify.com/track/2QsZVnbWVSjKMXK6K3uRBL","U Remind Me","Usher",1,1,2017
"https://open.spotify.com/track/2qVZkPB3oLWsYyuGwSqsbN","Addison Lee (Peng Ting Called Maddison)","Not3s",6,1,2017
"https://open.spotify.com/track/2QWP8NYYplOqEFBYGCcq0S","Rain","The Script",76,1,2017
"https://open.spotify.com/track/2R1Q4cxCUuOK7SJzxblk5k","Under","Sampha",1,1,2017
"https://open.spotify.com/track/2r3FvMjd5CymIuuOp5cdNq","Calling Me Out","Dave",7,1,2017
"https://open.spotify.com/track/2R7858bg0GHuBBxjTyOL7N","Careless Whisper","George Michael",3,1,2017
"https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8","Mi Gente","J Balvin",169,0,2017
"https://open.spotify.com/track/2RCp9QBnFSxdKe8RD4xF8s","Momentz (feat. De La Soul)","Gorillaz",2,1,2017
"https://open.spotify.com/track/2RgR9pmSVLpJSkkozxnHz3","I Could Fight On A Wall","Aquilo",1,1,2017
"https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK","All We Know","The Chainsmokers",29,1,2017
"https://open.spotify.com/track/2RJfK2pOvGpnxC255YOy5k","Rose-Colored Boy","Paramore",6,1,2017
"https://open.spotify.com/track/2RlgNHKcydI9sayD2Df2xp","Mr. Blue Sky","Electric Light Orchestra",30,1,2017
"https://open.spotify.com/track/2rozzUGTRWqhTa2NzJAl8I","Like Home (feat. Alicia Keys)","Eminem",9,1,2017
"https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB","Happier","Ed Sheeran",200,0,2017
"https://open.spotify.com/track/2S2od3hT7ceytw7d1pTRuE","Again","Noah Cyrus",1,1,2017
"https://open.spotify.com/track/2s4BsyV3KhhrtsdtNfzoqb","Back To Black","Amy Winehouse",2,1,2017
"https://open.spotify.com/track/2S5CHSeaE3s6zCePzAHJuH","Red Alert","Basement Jaxx",1,1,2017
"https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz","Santa Baby","Kylie Minogue",31,1,2017
"https://open.spotify.com/track/2SDx0PooHZI1SQKR0y44bs","Grace Kelly","MIKA",1,1,2017
"https://open.spotify.com/track/2sFp6E7lNBbblJGmUtCfFH","Uptown Girl - Radio Edit","Westlife",1,1,2017
"https://open.spotify.com/track/2Slm8U9Ql1TlzHMC7gOCec","Dance Wiv Me","Dizzee Rascal",1,0,2017
"https://open.spotify.com/track/2SR8QbdNfzA3SUv4rt33sJ","Herman’s Habit - From ""La La Land"" Soundtrack","Justin Hurwitz",1,1,2017
"https://open.spotify.com/track/2SU6W1lSO8j6Y5fJMCZYoq","Ding-A-Ling","Stefflon Don",1,1,2017
"https://open.spotify.com/track/2svutFGaCycRmYc1mWbfQh","Don't Don't Do It!","N.E.R.D",1,1,2017
"https://open.spotify.com/track/2tdq0CeAGSfhI2l4Gwkvgx","Best Of Me","BTS",1,1,2017
"https://open.spotify.com/track/2tn9zXqIZJbgL1swqwOktz","Praise You - Radio Edit","Fatboy Slim",2,1,2017
"https://open.spotify.com/track/2tP7ZekzXfduShx8C6cbll","I'm Like A Bird","Nelly Furtado",1,1,2017
"https://open.spotify.com/track/2tUBqZG2AbRi7Q0BIrVrEj","I Wanna Dance with Somebody (Who Loves Me)","Whitney Houston",4,0,2017
"https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg","Let It Snow! Let It Snow! Let It Snow!","Dean Martin",4,1,2017
"https://open.spotify.com/track/2ULNeSomDxVNmdDy8VxEBU","22","Taylor Swift",1,1,2017
"https://open.spotify.com/track/2uSLx5uwRIhiA3sJJraNqX","Help Me Out (with Julia Michaels)","Maroon 5",22,1,2017
"https://open.spotify.com/track/2Uu8IiLkLY0UXhCHka4Dlr","Doo Wop (That Thing)","Ms. Lauryn Hill",1,1,2017
"https://open.spotify.com/track/2UwbhMie1EAYuTZ0QXeMwl","Save Me","XXXTENTACION",1,1,2017
"https://open.spotify.com/track/2UxfcZJCphbEkfbZ6nLiDx","Kids in Love","Kygo",13,1,2017
"https://open.spotify.com/track/2UXO3rKTfsfPieGDQHgG6q","Last Request","Paolo Nutini",1,1,2017
"https://open.spotify.com/track/2uzkHOkcNvJPBmijZLA3sy","(Intro) I'm so Grateful (feat. Sizzla)","DJ Khaled",1,1,2017
"https://open.spotify.com/track/2v260Xl1gBeATDiZwv3vc0","Mercy","Lewis Capaldi",1,1,2017
"https://open.spotify.com/track/2VeFSBTd6gnXUzXc2xlU5s","If Love Is The Law","Noel Gallagher's High Flying Birds",1,1,2017
"https://open.spotify.com/track/2Vf2Pflg5rTWSvSCK4qq4A","Privacy","Chris Brown",63,1,2017
"https://open.spotify.com/track/2VjtYe7gpfUi2OkGxR2O2z","Look What You Made Me Do","Taylor Swift",3,1,2017
"https://open.spotify.com/track/2vKVaAoTG6ag83gW3RHwIn","Spirit","J Hus",133,0,2017
"https://open.spotify.com/track/2VoJe7vkKkigs7C3CGnSXL","Hurtin' Me","Stefflon Don",78,0,2017
"https://open.spotify.com/track/2voWPWlDfIthC6GUjaIQyV","Creature Comfort","Arcade Fire",1,1,2017
"https://open.spotify.com/track/2vv85G0gGI2gwLuklvf5LX","I Never Wanna Be Like You","Liam Gallagher",1,1,2017
"https://open.spotify.com/track/2W4yTO3qHdqyvbz2UxfIPh","Submission (feat. Danny Brown & Kelela)","Gorillaz",1,1,2017
"https://open.spotify.com/track/2wDg3GkMpKCNuNLhRJ3ruj","Nasty Girl - Explicit ""New Edit""","Nelly",1,1,2017
"https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu","Trust Nobody (feat. Selena Gomez & Tory Lanez)","Cashmere Cat",29,1,2017
"https://open.spotify.com/track/2WfaOiMkCvy7F5fcp2zZ8L","Take On Me","a-ha",1,0,2017
"https://open.spotify.com/track/2wNGoon7FlKnVEyYS1ZRBQ","Sweet Dreams","Beyoncé",1,1,2017
"https://open.spotify.com/track/2WOgQ3RWT7HogaLRVlp54t","Let It Ring","MoStack",1,1,2017
"https://open.spotify.com/track/2Wr970IfovsSGnfkE08iMF","Find Me","Sigma",29,1,2017
"https://open.spotify.com/track/2wXhdaTnmkkFSOidKfnOxA","Want You Back","HAIM",4,1,2017
"https://open.spotify.com/track/2wXYAGCj2gA6biHi0W4xdJ","Everything_Now (continued)","Arcade Fire",1,1,2017
"https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX","End Game","Taylor Swift",4,1,2017
"https://open.spotify.com/track/2X8GwyuNBiOJKLCLNaefOT","Heavy","Anne-Marie",80,1,2017
"https://open.spotify.com/track/2XdgSB4TtzUHQYCMfSHbFI","High End","Chris Brown",3,1,2017
"https://open.spotify.com/track/2XDhuJvvx2wcIROXbfTTYr","Believe","Eminem",9,1,2017
"https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U","This Is Me","Keala Settle",3,0,2017
"https://open.spotify.com/track/2XlHu0HcujBCkWMdIAvrqt","Blem","Drake",79,1,2017
"https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL","I Miss You (feat. Julia Michaels)","Clean Bandit",65,0,2017
"https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv","No Limit","G-Eazy",38,1,2017
"https://open.spotify.com/track/2xt2piJx6jlFkjS77YiqpL","Like a Stone","Audioslave",1,1,2017
"https://open.spotify.com/track/2y4lAQpi5VTNLu2ldeTdUH","We Can't Stop","Miley Cyrus",1,1,2017
"https://open.spotify.com/track/2YEL7oERMj7nAJGjoAV9Hs","You Never Can Tell","Chuck Berry",1,1,2017
"https://open.spotify.com/track/2ygfHXyt3gvyhvKrNJU61n","New Rules - Initial Talk Remix","Dua Lipa",1,1,2017
"https://open.spotify.com/track/2yi7HZrBOC4bMUSTcs4VK6","Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version","Kristen Bell",1,1,2017
"https://open.spotify.com/track/2yLa0QULdQr0qAIvVwN6B5","...Ready For It?","Taylor Swift",12,1,2017
"https://open.spotify.com/track/2YMyVYNLmFDD0KGtNkkgFa","Kissing Strangers","DNCE",1,1,2017
"https://open.spotify.com/track/2yNWwardt8VzlpNBWrGYD6","For Once In My Life","Stevie Wonder",1,1,2017
"https://open.spotify.com/track/2ytH5wDuqhgLTiDVYioteq","Instruction","Jax Jones",61,0,2017
"https://open.spotify.com/track/2z3htsNRuhDN923ITatc56","Marvins Room","Drake",1,1,2017
"https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6","Tip Toe (feat. French Montana)","Jason Derulo",51,0,2017
"https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW","Ride","Twenty One Pilots",29,1,2017
"https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X","Good Old Days (feat. Kesha)","Macklemore",68,1,2017
"https://open.spotify.com/track/2ZeqHRsu81p7xNsW24qTyt","Do It Like A Dude","Jessie J",1,1,2017
"https://open.spotify.com/track/2zHu4GAsQIw2skGszWEMFY","The Little Drummer Boy","Bing Crosby",1,1,2017
"https://open.spotify.com/track/2zjEMw9kkROEbAxIXk6Ivp","Shadow Of The Day","Linkin Park",1,1,2017
"https://open.spotify.com/track/2zvot9pY2FNl1E94kc4K8M","Rocket Man (I Think It's Going To Be A Long Long Time)","Elton John",1,1,2017
"https://open.spotify.com/track/2zYs4BonN2ydkbrRk333SN","Come Closer","WizKid",29,0,2017
"https://open.spotify.com/track/2zYzyRzz6pRmhPzyfMEC8s","Highway to Hell","AC/DC",1,1,2017
"https://open.spotify.com/track/2zzLRQ78kKfPTx8FJQCdC2","When The Sun Goes Down","Arctic Monkeys",2,1,2017
"https://open.spotify.com/track/2zzXeIZU8VkOfrdbO7KW2j","Just A Little","Liberty X",1,1,2017
"https://open.spotify.com/track/305WCRhhS10XUcH6AEwZk6","Are You Gonna Be My Girl","Jet",1,1,2017
"https://open.spotify.com/track/30SyHTSbV2r41GBeBIWBIf","Paradise","MNEK",1,1,2017
"https://open.spotify.com/track/30VrBsh1STRBoIrhQOAwzK","Disturbia","Rihanna",1,1,2017
"https://open.spotify.com/track/316r1KLN0bcmpr7TZcMCXT","The Sound","The 1975",70,1,2017
"https://open.spotify.com/track/31CsLSgn0HdZEVC8Bnnmvr","Bootylicious","Destiny's Child",1,1,2017
"https://open.spotify.com/track/31er9IGsfFbwqy1pH4aiTP","I Have Nothing","Whitney Houston",1,1,2017
"https://open.spotify.com/track/31g5klhCpFHJcY3j4DYSdw","Real Love","Clean Bandit",1,1,2017
"https://open.spotify.com/track/31MkGwj0SWgZaTvEt5Hgxv","What About Us","P!nk",62,1,2017
"https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi","How Long","Charlie Puth",66,0,2017
"https://open.spotify.com/track/32EEoTwXAxtA5HTiVs726n","His & Hers (Perspectives)","Wretch 32",2,1,2017
"https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS","Uptown Funk","Mark Ronson",1,0,2017
"https://open.spotify.com/track/32OWobmyAz8J2qA8iWekyS","Mistletoe","Justin Bieber",32,1,2017
"https://open.spotify.com/track/32TswXPbPribUZnfv6RA7G","My My My","Armand Van Helden",1,1,2017
"https://open.spotify.com/track/33B2QbtAj8mbDpwvGTOnBt","Dangerous","The xx",12,1,2017
"https://open.spotify.com/track/33bURv895AN4FkBvgFo2dx","Woman","Harry Styles",11,1,2017
"https://open.spotify.com/track/33i3xxHB4YSYGYbtJrwwO8","Foreword","Tyler, The Creator",1,1,2017
"https://open.spotify.com/track/33OVwHAdsrJELptAp74TqW","Make It Right","Foo Fighters",1,1,2017
"https://open.spotify.com/track/33SNO8AaciGbNaQFkxvPrW","Kiwi","Harry Styles",17,1,2017
"https://open.spotify.com/track/33ZXjLCpiINn8eQIDYEPTD","Shook Ones, Pt. II","Mobb Deep",1,1,2017
"https://open.spotify.com/track/343YBumqHu19cGoGARUTsd","Fake Love","Drake",88,1,2017
"https://open.spotify.com/track/34ceTg8ChN5HjrqiIYCn9Q","Miss Independent","Ne-Yo",4,1,2017
"https://open.spotify.com/track/34eiACN3d6Wi2jcSpNjCwQ","Common People","Pulp",1,1,2017
"https://open.spotify.com/track/34isqXjbTstbYwl2MfdzDq","Sorry for Now","Linkin Park",1,1,2017
"https://open.spotify.com/track/34kSAsvs36tXZ8DaiBphUG","Last Christmas","Carly Rae Jepsen",2,1,2017
"https://open.spotify.com/track/34sGnIHB3ZthMvHpNX1i7e","Day 'N' Nite - Crookers Remix","Kid Cudi",1,1,2017
"https://open.spotify.com/track/34t13rSSZtr22CjcmroMmh","I Know You","Craig David",37,0,2017
"https://open.spotify.com/track/35b0MrRJE1uXPYaiwkvIos","Jealousy","Disciples",1,1,2017
"https://open.spotify.com/track/35dgKHT2TLjpXAIFUPlGv2","Summer Bummer (feat. A$AP Rocky & Playboi Carti)","Lana Del Rey",1,1,2017
"https://open.spotify.com/track/35lBL83KZl80dHivikZKEq","Hook, Line & Sinker","Royal Blood",1,1,2017
"https://open.spotify.com/track/35QZaWQRkmnAVqBF1TLCxQ","Nancy Mulligan","Ed Sheeran",87,1,2017
"https://open.spotify.com/track/36YCdzT57us0LhDmCYtrNE","Rockin’","The Weeknd",5,1,2017
"https://open.spotify.com/track/378iszndTZAR4dH8kwsLC6","Cheap Thrills","Sia",14,1,2017
"https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI","Reminder","The Weeknd",16,1,2017
"https://open.spotify.com/track/37f4ITSlgPX81ad2EvmVQr","Fight Song","Rachel Platten",1,1,2017
"https://open.spotify.com/track/37xcWhVKQ99uuiA5Y4yapi","Oops","Little Mix",29,1,2017
"https://open.spotify.com/track/3850dYVgOFIXJh5U4BFEWH","Hung Up","Madonna",1,1,2017
"https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J","Slow Hands","Niall Horan",41,0,2017
"https://open.spotify.com/track/39IsH7B5byx8NRlEKlZVg9","Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",26,1,2017
"https://open.spotify.com/track/39shmbIHICJ2Wxnk1fPSdz","Should I Stay or Should I Go - Remastered","The Clash",1,0,2017
"https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","Congratulations","Post Malone",208,0,2017
"https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M","2U (feat. Justin Bieber)","David Guetta",109,1,2017
"https://open.spotify.com/track/3ActvlxYR8Jrqe7rxDHm7q","Oh Woman Oh Man","London Grammar",2,1,2017
"https://open.spotify.com/track/3AFPGvRzeKeNJbIbLwcz4G","HIM","Sam Smith",13,1,2017
"https://open.spotify.com/track/3AgiRs3oxc2dFh0CPUHXJs","Mistletoe and Wine","Cliff Richard",17,1,2017
"https://open.spotify.com/track/3agtg0x11wPvLIWkYR39nZ","Somewhere I Belong","Linkin Park",1,1,2017
"https://open.spotify.com/track/3aIhJDHxr1kgTSnutJxPTH","Peanut Butter Jelly","Galantis",1,1,2017
"https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg","Yellow","Coldplay",1,1,2017
"https://open.spotify.com/track/3AlpkljBS1AU7HFVPms8K6","Santa's Coming For Us","Sia",25,1,2017
"https://open.spotify.com/track/3aLSrx8qhssXrh5yjB6oy9","All Stars","Martin Solveig",7,1,2017
"https://open.spotify.com/track/3APdHAFpfiHqBYqi85zj6g","Leave Me","J Hus",5,1,2017
"https://open.spotify.com/track/3AsAuGTaDQzavZZThyYlop","Sexual","NEIKED",93,1,2017
"https://open.spotify.com/track/3aw9iWUQ3VrPQltgwvN9Xu","Family Affair","Mary J. Blige",1,1,2017
"https://open.spotify.com/track/3B0dVIHwWXGsaGh4MfCjWs","Fort Knox","Noel Gallagher's High Flying Birds",1,1,2017
"https://open.spotify.com/track/3b0EOvScbZUc0qJx0E1L2z","I Want You Back","The Jackson 5",5,0,2017
"https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","Unforgettable","French Montana",170,0,2017
"https://open.spotify.com/track/3B7i9OKRRmIsSBHEbJz58Y","Grind With Me","Pretty Ricky",1,1,2017
"https://open.spotify.com/track/3B7udSGy2PfgoCniMSb523","I See Fire - From ""The Hobbit - The Desolation Of Smaug""","Ed Sheeran",25,1,2017
"https://open.spotify.com/track/3BbnFRvRRlw3JN56J5ZpUj","13 Beaches","Lana Del Rey",1,1,2017
"https://open.spotify.com/track/3bC1ahPIYt1btJzSSEyyrF","Whistle","Flo Rida",1,1,2017
"https://open.spotify.com/track/3bDGwl0X3EjQmIyFD1uif5","Roar","Katy Perry",1,1,2017
"https://open.spotify.com/track/3BgvCj5oUc8jpL8YCB9y8S","Pray","Sam Smith",1,1,2017
"https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn","Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",47,0,2017
"https://open.spotify.com/track/3bKhNmXT3MmMfmrUzhvR7y","The Christmas Song","Michael Bublé",1,1,2017
"https://open.spotify.com/track/3BmjRmFTESgWZLPSVGp8aG","Lying From You","Linkin Park",1,1,2017
"https://open.spotify.com/track/3bqGjTDofWdOMwmo0nhfwS","Bloodstream","Astrid S",1,1,2017
"https://open.spotify.com/track/3BUQFs6aFWh7EFNmI8bfL7","Johnny B. Goode","Chuck Berry",1,1,2017
"https://open.spotify.com/track/3bVbQvGVIe4n24AzyXovXh","","",1,1,2017
"https://open.spotify.com/track/3caMfJGFp53NAH2TuigdNj","Hunter","Galantis",2,1,2017
"https://open.spotify.com/track/3cCjEDTIWSNr5stzGhiRWI","Dy-Na-Mi-Tee","Ms. Dynamite",1,1,2017
"https://open.spotify.com/track/3cfOd4CMv2snFaKAnMdnvK","All Star","Smash Mouth",5,1,2017
"https://open.spotify.com/track/3cFsmM51N5zMAuu1nNY4Tw","No Lie","Sean Paul",59,1,2017
"https://open.spotify.com/track/3cfWNRi9eNpd8Pwx3uwS2L","Moist Pussy","Giggs",1,1,2017
"https://open.spotify.com/track/3CiM7fBGbaP6jiyuH2Ot4j","Mysterious Girl - Radio Edit","Peter Andre",1,1,2017
"https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn","Stressed Out","Twenty One Pilots",29,1,2017
"https://open.spotify.com/track/3cRQnpGJ2pJEjQxBIdbKZP","The Man","The Killers",1,1,2017
"https://open.spotify.com/track/3d9JucRI60arArgQXqtfjJ","Falling","Alesso",1,1,2017
"https://open.spotify.com/track/3Db8OhBMmNPLv2rHYoP7Wf","P.Y.T. (Pretty Young Thing)","John Gibbons",95,0,2017
"https://open.spotify.com/track/3dhzZ068rKh2fRB2uitX18","Heartbroken - Edit","T2",1,0,2017
"https://open.spotify.com/track/3dJj6o9o1fRgrojWjailuz","Nobody Can Save Me","Linkin Park",1,1,2017
"https://open.spotify.com/track/3dMHFZsBzy45jpIHR7l8AJ","Return Of The Rucksack","Stormzy",15,1,2017
"https://open.spotify.com/track/3dqRbgChWyQIIG0gM65cDM","Be Careful What You Wish For","Noel Gallagher's High Flying Birds",1,1,2017
"https://open.spotify.com/track/3DQVgcqaP3iSMbaKsd57l5","I Bet You Look Good On The Dancefloor","Arctic Monkeys",1,1,2017
"https://open.spotify.com/track/3DrMEiTE3yu3yyc6xBDEDz","Mr Skeng","Stormzy",36,1,2017
"https://open.spotify.com/track/3Du2K5dLzmduCNp6uwuaL0","Sorry Not Sorry","Demi Lovato",1,1,2017
"https://open.spotify.com/track/3duag44bfS5ci2QCZMrtEG","For Me","Krept & Konan",13,1,2017
"https://open.spotify.com/track/3Dwq1oiOFys6Sxr5SslmXw","Carolina","Harry Styles",13,1,2017
"https://open.spotify.com/track/3DX4Y0egvc0slLcLl31h2p","Secrets","The Weeknd",1,1,2017
"https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817","I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",198,0,2017
"https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv","Weak","AJR",54,1,2017
"https://open.spotify.com/track/3E6Ydoy1H8ePoigc10Mgsa","Snowman","Sia",5,1,2017
"https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH","Scared to Be Lonely","Martin Garrix",100,1,2017
"https://open.spotify.com/track/3eFJqPe8VUYrABbFjSauuj","","",1,1,2017
"https://open.spotify.com/track/3EfugazgSddQvzZpkof5I4","Ciao Adios","Anne-Marie",88,0,2017
"https://open.spotify.com/track/3EktVeMMB0WLZxbmuAgkRS","What I Go To School For","Busted",1,1,2017
"https://open.spotify.com/track/3EkWIBCeVr5rwG3IiuT7RZ","Straight Lifestyle","Giggs",3,1,2017
